Interpreta
idObra;idActor;idPersonaje
3562;9608;10898
3564;1039;1038
3564;3067;766
3564;6044;2226
3564;8183;3902
3564;9029;10899
3564;10999;149
3564;13523;10900
3564;22256;1856
3564;24266;965
3564;23950;10901
3564;29788;10902
3564;30245;2214
3564;33073;507
3564;36626;282
3564;37469;3420
3565;251;10903
3565;674;3115
3565;918;4801
3565;1612;10903
3565;3067;8329
3565;4713;3044
3565;4884;178
3565;7063;10904
3565;7494;10905
3565;9038;2133
3565;11057;10906
3565;11250;10907
3565;10670;5311
3565;11921;10908
3565;12629;10909
3565;12985;10910
3565;13676;10911
3565;14793;10785
3565;17144;2164
3565;17609;10912
3565;18373;10913
3565;18477;2550
3565;18523;7027
3565;20017;1037
3565;20078;10903
3565;20822;10914
3565;20870;10915
3565;21803;10916
3565;22471;10917
3565;22631;10918
3565;25090;10903
3565;26755;4467
3565;27435;10903
3565;27808;2135
3565;29764;3780
3565;31088;10903
3565;31054;10919
3565;31124;6638
3565;31195;10903
3565;31886;10920
3565;36008;10921
3565;36071;10903
3565;36396;10903
3565;38074;1393
3565;38619;1698
3571;559;10922
3571;15566;2463
3571;21293;362
3571;22163;10923
3571;24003;1324
3571;27053;173
3571;31786;5872
3571;36040;630
3571;37714;8734
3572;746;7419
3572;4078;190
3572;5274;1992
3572;7260;2145
3572;8034;1497
3572;8428;10924
3572;8639;10925
3572;13359;10926
3572;15756;10927
3572;16141;5188
3572;17640;355
3572;21090;9686
3572;23402;555
3572;23992;10928
3572;24209;10929
3572;24404;10930
3572;24682;1078
3572;24735;4374
3572;27841;663
3572;29345;1435
3572;29448;172
3572;28151;111
3572;32756;81
3572;33080;1597
3573;2312;10931
3573;5769;187
3573;8507;186
3573;12234;1125
3573;13347;2981
3573;13925;10932
3573;13945;5505
3573;15723;10933
3573;18105;1889
3573;18328;10934
3573;20621;4542
3573;21130;10935
3573;23692;178
3573;24130;3082
3573;24258;1811
3573;24541;10936
3573;28928;187
3573;28953;10937
3573;30168;36
3573;34068;10938
3573;37346;10939
3573;37392;1795
3575;7482;10940
3575;7761;7136
3575;14071;1078
3575;20282;3498
3575;21761;4668
3575;36662;5518
3575;36763;10941
3575;9427;1096
3578;20200;354
3580;8420;111
3580;12086;2866
3580;34623;3641
3581;6278;757
3581;12076;4173
3581;15654;283
3581;19148;6359
3581;20293;10942
3581;29149;10943
3582;3607;115
3582;6434;6312
3582;7761;10944
3582;16685;10945
3582;20201;7178
3582;27454;10946
3582;27808;5877
3582;29349;1933
3582;29651;10947
3582;34634;6603
3582;37423;10948
3583;5839;10949
3583;6759;10950
3583;23117;10951
3583;30022;10952
3583;31473;10953
3584;5511;5835
3584;15340;6601
3584;27025;5117
3584;31739;1961
3584;33425;74
3584;35715;10954
3585;112;273
3585;32416;2039
3585;37443;10955
3585;38178;1659
3588;124;2461
843;1513;10956
843;4941;10957
843;8547;10958
843;8968;10959
843;13685;10960
843;14055;10961
843;14603;10962
843;15499;111
843;17585;10963
843;20356;10964
843;24266;10965
843;25967;5140
843;25998;10966
843;26731;10961
843;27775;10967
843;27562;10968
843;30663;10944
843;34091;2281
843;37469;10969
843;37890;3780
3593;3945;1910
3593;7227;10970
3593;12556;10971
3593;18027;10972
3593;23600;1530
3593;31340;10973
3593;32592;5671
3594;23117;10974
3594;30099;10975
3594;31473;10274
3594;36847;10976
3595;11751;10977
3595;13519;10978
3595;20387;10979
3595;23117;3799
3595;31473;10980
3595;36365;10981
3596;22480;7289
3596;25168;2232
3597;1427;10982
3597;1566;10983
3597;2659;10984
3597;2971;10985
3597;3076;10986
3597;3396;10987
3597;3672;10988
3597;4738;10989
3597;4794;10988
3597;5074;10990
3597;5497;10991
3597;5740;10988
3597;8116;10988
3597;8832;10992
3597;10409;10993
3597;10417;10994
3597;10904;10995
3597;11168;10996
3597;11202;10997
3597;11356;10998
3597;12987;10999
3597;13303;11000
3597;13449;11001
3597;15285;11002
3597;15621;11003
3597;16412;11004
3597;16423;11005
3597;16987;10988
3597;17089;11006
3597;19770;11007
3597;19855;11008
3597;20102;11009
3597;21574;11010
3597;22808;11011
3597;22931;11012
3597;23768;11013
3597;24266;8466
3597;24772;11014
3597;25013;11015
3597;25650;11016
3597;28238;11017
3597;28282;11018
3597;28361;11019
3597;28848;11020
3597;30191;11021
3597;31474;11022
3597;31475;11023
3597;31763;674
3597;31809;11024
3597;31815;11025
3597;32195;11026
3597;33163;11027
3597;34367;11028
3597;35023;6553
3597;35182;11029
3597;35574;11030
3597;35886;11031
3597;36379;11032
3597;36483;11033
3597;37165;11034
3597;37527;11035
3597;37529;11036
3597;38254;11037
3597;38918;11038
3597;9973;11039
3599;242;11040
3599;1433;11041
3599;2394;11042
3599;3288;11043
3599;3525;11044
3599;4032;3187
3599;4179;11045
3599;4199;11046
3599;4239;2478
3599;4289;3187
3599;4373;11047
3599;4954;11048
3599;4963;11049
3599;4980;11050
3599;5006;11047
3599;5335;11051
3599;5528;11047
3599;6610;11052
3599;7738;11053
3599;8109;1133
3599;8823;11054
3599;10578;11049
3599;11168;5102
3599;11240;2478
3599;11621;11055
3599;12100;11056
3599;12197;9119
3599;13427;2478
3599;13617;11057
3599;13883;11058
3599;14842;11047
3599;14951;11059
3599;14968;11049
3599;14999;11060
3599;15042;11061
3599;16821;2913
3599;17547;2478
3599;17566;11062
3599;17593;11063
3599;17663;1634
3599;17722;4026
3599;18659;11064
3599;18878;11065
3599;18899;11047
3599;19150;2478
3599;19338;11044
3599;19766;2478
3599;21151;11066
3599;21243;11067
3599;25088;2478
3599;21457;2478
3599;21636;11051
3599;22005;11047
3599;22173;5109
3599;22254;11047
3599;23168;2478
3599;23687;11068
3599;24734;11047
3599;25014;11069
3599;25037;11070
3599;26923;11071
3599;28242;11072
3599;28373;11049
3599;28465;2478
3599;28570;11073
3599;28570;11074
3599;28690;11075
3599;28691;2478
3599;28692;11076
3599;28454;11049
3599;30414;2478
3599;30800;2478
3599;30923;2478
3599;31970;11000
3599;32003;11077
3599;32201;11049
3599;32548;1634
3599;34378;3187
3599;34516;11078
3599;35753;11047
3599;36234;2478
3599;36356;11079
3599;37454;11080
3599;37873;11081
3599;38067;11082
3599;38580;11083
3599;38692;2478
3600;358;11084
3600;4735;1664
3600;6786;11085
3600;7052;11086
3600;8096;3635
3600;8261;11087
3600;8597;11088
3600;10660;11089
3600;11073;11090
3600;13359;11091
3600;14737;11092
3600;17585;11093
3600;18136;11094
3600;19568;11095
3600;20903;11096
3600;22266;8551
3600;22717;11097
3600;24800;11098
3600;28043;74
3600;29521;11099
3600;30902;11100
3600;32064;11101
3600;32746;184
3600;35143;6950
3600;37516;11102
3601;509;11103
3601;11336;11103
3601;13937;11103
3601;14237;11103
3601;14735;11103
3601;20702;11103
3601;22589;11103
3601;23476;11103
3601;27392;11103
3601;28161;11103
3601;30281;11103
3601;30602;11103
3601;32924;11103
3601;32932;11103
3601;35415;11103
3601;37056;11103
3601;37882;11103
3601;38605;11103
3602;2711;9449
3602;6001;11104
3602;20972;11105
3602;22371;11106
3602;24251;1435
3602;28491;11107
3603;1598;11108
3603;4835;11109
3603;6904;11110
3603;11586;3877
3603;11885;11111
3603;14775;11112
3603;15234;11113
3603;18159;11114
3603;21124;11115
3603;21293;11116
3603;20723;11117
3603;22251;11118
3603;23105;11111
3603;23739;11119
3603;23912;11120
3603;24180;11121
3603;24541;11122
3603;27065;7816
3603;32658;11123
3603;33346;11124
3603;34067;11125
3603;34179;11126
3603;36431;6693
3603;38111;11127
3603;10169;11128
3606;112;8948
3606;839;11129
3606;1038;11130
3606;1120;1670
3606;1970;11131
3606;2992;1889
3606;3607;11132
3606;4541;11133
3606;6752;3207
3606;7402;11134
3606;7883;11135
3606;7979;11136
3606;8598;8728
3606;11778;11137
3606;12234;11138
3606;12504;6779
3606;12543;4505
3606;13367;1325
3606;13481;11139
3606;15365;1961
3606;15723;11140
3606;16684;11141
3606;17289;2782
3606;20715;1336
3606;20723;11142
3606;20761;11143
3606;22752;11144
3606;23941;11145
3606;25627;11146
3606;27236;1336
3606;27247;11147
3606;27436;11148
3606;28953;1633
3606;29636;11149
3606;29682;4714
3606;29684;11150
3606;30175;8728
3606;30245;11151
3606;32299;11152
3606;33577;11153
3606;35625;11154
3606;36463;11155
3606;37323;1086
3606;38074;1336
3606;38111;7545
3606;38833;11156
3607;22572;589
3607;24231;267
3607;25161;1227
3607;36320;1144
3609;2630;11157
3609;11586;11158
3609;33365;2319
3611;891;145
3611;25600;11159
3611;25627;11160
3611;30705;7046
3611;31750;11161
3612;807;4720
3612;1038;11162
3612;7211;766
3612;7979;11163
3612;13902;1145
3612;14163;11164
3612;25275;10461
3612;26269;11165
3612;27226;177
3612;27436;2197
3612;33860;4253
3612;35013;425
3612;35828;11166
3612;37323;11167
3613;2871;11168
3613;3325;5246
3613;3498;1114
3613;3607;11169
3613;3607;1072
3613;3607;11170
3613;6048;11171
3613;6048;11172
3613;7883;9666
3613;10764;118
3613;12314;11173
3613;12443;3452
3613;13307;1144
3613;14071;5064
3613;15723;11174
3613;17746;11175
3613;20723;2179
3613;22448;151
3613;22056;2403
3613;24518;110
3613;27508;548
3613;28953;146
3613;29815;8493
3613;29815;5798
3613;30041;4182
3613;32173;3688
3613;32532;11176
3613;32360;1795
3613;38688;11177
3613;38688;11178
3614;2023;11179
3614;3126;11180
3614;3607;116
3614;4163;11181
3614;4382;5413
3614;6881;11182
3614;7883;546
3614;8034;1037
3614;10764;2866
3614;11663;803
3614;14071;2981
3614;16224;1145
3614;21306;2579
3614;23389;79
3614;23794;1213
3614;27909;523
3614;30219;11183
3614;30357;11184
3614;32088;4298
3615;1717;5394
3615;9145;1324
3615;13234;8353
3615;14792;11185
3615;16439;2029
3615;18159;2151
3615;18749;11186
3615;20457;11187
3615;21124;11188
3615;21130;11189
3615;23321;6754
3615;24256;3997
3615;30404;1933
3615;32299;11190
3615;32629;1961
3615;33947;11191
3615;34812;3514
3615;36335;11192
3615;36562;11193
3615;37346;11194
3615;37760;5250
3615;37772;516
3616;2294;1049
3616;5132;11195
3616;7267;1889
3616;10073;11196
3616;16277;1604
3616;17489;4343
3616;22423;1907
3616;23105;4076
3616;25967;7432
3616;26164;11197
3616;29550;11198
3616;29744;11199
3616;32695;6018
3616;37397;212
3616;38451;11200
3618;5926;7964
3618;8112;3588
3618;12212;11201
3618;17282;3990
3618;18136;11202
3618;22251;11203
3618;26348;11204
3618;29835;5349
3618;29921;11205
3618;33087;2693
3618;34114;1114
3618;38114;11206
3620;1036;11207
3620;5794;11208
3620;10321;6602
3620;23814;11209
3620;24310;11210
3620;26568;6472
3620;29263;11211
3620;30599;11212
3623;21112;11213
3625;5132;1096
3625;6160;11214
3625;6245;111
3625;14808;965
3625;19674;2998
3625;30547;1019
3625;36687;4862
3625;37448;337
3625;37580;546
3626;559;11215
3626;3329;11216
3626;3730;11217
3626;7819;5627
3626;8333;11218
3626;10519;11219
3626;11235;11220
3626;11753;11192
3626;12973;11221
3626;13234;11216
3626;15566;11216
3626;23030;1738
3626;23321;8734
3626;22196;11219
3626;30205;1910
3626;30817;33
3626;34787;355
3626;35181;11222
3626;37817;2212
3626;38063;4401
3626;10169;4561
3627;12074;10584
3627;12074;337
3627;25496;11223
3627;28285;764
3628;4410;149
3628;6326;4561
3628;7501;11224
3628;9198;11225
3628;11820;11226
3628;12124;668
3628;13781;2272
3628;21124;11227
3628;23947;1394
3628;29428;11228
3628;33915;2949
3628;34068;11230
3628;37448;556
3628;38111;11231
3628;38833;11232
3628;10042;5156
3629;350;11233
3629;3470;7292
3629;5459;11234
3629;6181;11235
3629;18305;11233
3629;21491;7292
3629;23378;11236
3629;28299;11234
3629;32425;11234
3629;38932;8804
3632;12953;183
3632;23549;4409
3632;24045;1504
3632;24800;3559
3632;24729;11237
3632;28939;355
3632;31437;354
3632;37581;2356
3633;808;4505
3633;5933;9218
3633;6326;4527
3633;7874;3416
3633;9911;1108
3633;10073;11238
3633;13920;3782
3633;15723;2552
3633;16657;2405
3633;18135;3621
3633;20071;1167
3633;22065;4517
3633;23032;1994
3633;24219;1910
3633;24722;1002
3633;25346;11239
3633;26702;11240
3633;29083;2816
3633;30345;11241
3633;30752;11242
3633;32691;11243
3633;33427;11244
3633;34091;354
3633;34102;6217
3633;36362;3434
3633;36967;4514
3633;9605;11245
3633;1127;11246
3636;1992;11247
3636;3125;2099
3636;5890;8739
3636;8400;11248
3636;10491;11249
3636;23075;11247
3636;23406;7815
3636;23406;4187
3636;25310;11250
3636;30433;11251
3636;34986;674
3637;544;11252
3637;6001;11253
3637;13129;11254
3637;15473;11255
3637;16903;11256
3637;19172;6868
3637;22371;11257
3637;23001;11258
3637;29319;2226
3637;32569;11259
3637;32681;11260
3637;33087;9673
3637;35868;11261
3637;37637;11262
3637;10180;11263
3639;1038;11264
3639;7883;4388
3639;8731;8278
3639;11778;11265
3639;12805;2755
3639;15723;11266
3639;16424;11267
3639;17489;11268
3639;19532;11269
3639;20723;11270
3639;23362;11271
3639;24491;2027
3639;25275;11272
3639;29921;11273
3639;30296;11274
3639;31792;11275
3639;33577;11276
3639;34633;337
3639;34646;490
3639;38594;11277
3639;38698;6049
3639;10214;11278
3640;9946;2014
3641;2812;11279
3641;22439;11280
3641;27562;11281
3641;30433;11282
3642;2222;1041
3642;22665;3760
3642;35858;4182
3644;9946;2014
3645;1545;11283
3645;11820;11284
3645;13781;1734
3645;16224;11285
3645;22067;1907
3645;23131;6453
3645;25283;5394
3645;27247;11286
3645;36983;11287
3645;9478;118
3646;31084;2461
3647;1545;534
3647;12517;11288
3647;14071;11289
3647;16556;11290
3647;16562;5335
3647;15570;3556
3647;18081;8373
3647;21823;11290
3647;23383;1336
3647;25845;87
3647;27752;197
3647;29359;2179
3647;30526;11291
3647;32416;9221
3647;36846;11292
3647;37469;1146
3647;9584;11293
3648;1705;11294
3648;2279;11295
3648;3423;2029
3648;4014;5349
3648;4460;2133
3648;4827;301
3648;5898;11296
3648;6881;4076
3648;7185;11297
3648;8337;1933
3648;8682;74
3648;10765;2866
3648;14408;11298
3648;14451;5417
3648;14529;11299
3648;21112;11300
3648;21213;121
3648;22339;11301
3648;23170;11302
3648;26042;3988
3648;31952;11303
3648;32216;2135
3648;32371;81
3648;36600;178
3649;832;2029
3649;1050;11304
3649;3829;118
3649;4366;1148
3649;8043;355
3649;8759;555
3649;10611;11305
3649;10610;134
3649;13362;138
3649;13702;11306
3649;14415;11307
3649;14730;11308
3649;19172;7657
3649;19450;2550
3649;21052;11309
3649;20723;11310
3649;22669;182
3649;25275;11311
3649;28438;172
3649;28604;110
3649;29662;11312
3649;31796;1990
3649;34038;819
3649;36064;2744
3649;36896;11313
3650;905;11314
3650;905;5610
3650;1278;11315
3650;2142;11316
3650;3047;11317
3650;4884;11318
3650;5227;11319
3650;6884;11320
3650;6904;11321
3650;7522;79
3650;9331;4315
3650;10770;11322
3650;11209;195
3650;14866;11323
3650;15292;3334
3650;15339;11324
3650;16562;11325
3650;16603;79
3650;19536;4503
3650;19889;4154
3650;20925;11326
3650;21124;11327
3650;20761;11328
3650;20843;11329
3650;21978;11330
3650;22713;11331
3650;23014;11332
3650;25332;11333
3650;28391;11334
3650;28935;11335
3650;29073;11336
3650;30168;3045
3650;32265;11337
3650;33180;11338
3650;33427;11339
3650;34038;11340
3650;35255;11341
3650;37759;5527
3650;9826;11342
3651;4198;11343
3651;4584;11344
3651;3864;11345
3651;6990;11346
3651;7744;11347
3651;9500;11348
3651;14688;4040
3651;15360;3530
3651;16345;964
3651;18690;11349
3651;20106;11324
3651;20257;11350
3651;21337;11351
3651;21447;1120
3651;22717;11352
3651;34628;11353
3651;33057;931
3651;37495;11354
3652;2057;2461
3655;34794;2461
3656;424;11355
3656;1970;766
3656;7366;10254
3656;8637;110
3656;11426;1825
3656;11544;7289
3656;14364;1324
3656;17853;11356
3656;19532;11357
3656;21800;5137
3656;24266;11358
3656;25333;272
3656;25244;589
3656;25998;11359
3656;26738;4398
3656;27001;10895
3656;27051;663
3656;27267;11360
3656;37092;11
3656;37107;770
3657;446;11361
3657;447;11362
3657;1795;61
3657;4023;11363
3657;5430;2118
3657;8426;11364
3657;9124;8166
3657;17274;11365
3657;17302;11366
3657;17698;11362
3657;19732;1763
3657;21448;1955
3657;23523;11362
3657;23888;272
3657;24519;11362
3657;24674;11367
3657;25920;11368
3657;26043;11369
3657;28804;337
3657;30350;11370
3657;33649;2096
3657;34277;10254
3657;37328;6815
3657;37414;11371
3658;5881;547
3658;16801;182
3658;24630;1700
3659;40;203
3659;7805;11372
3659;7828;11373
3659;17160;355
3659;19491;11374
3659;20861;11375
3659;21447;1872
3659;25949;558
3659;38528;11376
3660;808;11377
3660;3198;11378
3660;3913;11379
3660;5332;11380
3660;6234;11381
3660;6904;11382
3660;8183;1399
3660;10073;11383
3660;10311;11384
3660;12016;11385
3660;15723;11386
3660;17859;4813
3660;19755;11387
3660;20230;11388
3660;23547;2039
3660;24607;7414
3660;24827;11389
3660;25576;11390
3660;27407;6172
3660;29907;11391
3660;30096;4715
3660;30231;11392
3660;30245;11393
3660;32301;11394
3660;32730;11395
3660;32753;11396
3660;36906;11397
3660;37594;11398
3660;37650;11399
3660;9584;11400
3660;1223;11401
3661;2630;1734
3661;7267;3683
3661;11586;11402
3661;12105;3683
3661;22956;11403
3661;24541;979
3662;1677;11404
3662;4626;6068
3662;22252;1524
3662;22253;11405
3662;25379;3143
3662;36376;8163
3663;10717;11406
3663;31053;11407
3663;34987;8548
3664;4460;11408
3664;9613;7720
3665;7178;11409
3665;14304;11410
3665;15365;11411
3665;19816;2096
3665;23117;11412
3665;25576;2819
3665;29810;11413
3665;30508;7684
3665;37051;11414
3665;37650;3498
3667;30;11415
3667;494;11416
3667;2129;11415
3667;2133;11415
3667;2877;11415
3667;5773;11415
3667;5818;11415
3667;11288;11415
3667;13478;11415
3667;14298;11415
3667;14833;11417
3667;14834;11418
3667;17752;11419
3667;19370;11415
3667;23123;11419
3667;23305;11415
3667;31084;2461
3667;31630;11415
3668;678;4621
3668;5544;111
3668;5564;547
3668;8730;6115
3668;9121;770
3668;9288;4864
3668;11778;11420
3668;11968;11421
3668;13697;11422
3668;14783;362
3668;17128;193
3668;19352;11423
3668;20723;11424
3668;22983;516
3668;25221;6115
3668;25814;195
3668;28599;11425
3668;31157;546
3668;33327;268
3668;35209;11426
3671;1847;11427
3671;6503;11428
3671;11745;11429
3671;12927;11430
3671;16464;11431
3671;21993;11432
3671;29264;11433
3671;36189;11434
3671;37900;11435
3672;839;11436
3672;4457;11437
3672;7267;266
3672;7529;11438
3672;10778;1108
3672;12016;11439
3672;13925;8062
3672;16684;1939
3672;19471;4374
3672;22834;1817
3672;22067;3452
3672;21840;10785
3672;25161;1096
3672;29072;2214
3672;32860;1142
3672;9826;2310
3673;808;11440
3673;1120;3782
3673;2522;1916
3673;3020;11441
3673;4360;1915
3673;5247;11442
3673;6047;210
3673;6841;1037
3673;6318;268
3673;12534;11443
3673;13869;3498
3673;14626;7286
3673;17722;11444
3673;17792;11445
3673;17798;11446
3673;20940;1554
3673;22824;9896
3673;23505;11447
3673;23680;11448
3673;25229;282
3673;28976;11449
3673;30231;2583
3673;35699;11450
3673;36763;11451
3673;36846;11452
3673;37324;36
3673;37432;4942
3674;1098;11453
3674;7551;1730
3674;7779;11454
3674;7979;11455
3674;10786;5714
3674;13374;11456
3674;14306;11436
3674;14523;2822
3674;14623;11457
3674;15234;11458
3674;18135;11459
3674;19532;11460
3674;23432;11457
3674;24910;184
3674;25554;2866
3674;25630;2082
3674;27356;266
3674;36975;11461
3674;37051;11462
3674;38176;4633
3675;112;11463
3675;603;11464
3675;3642;661
3675;6992;11465
3675;15378;110
3675;15654;5676
3675;14986;11466
3675;27546;2403
3675;27559;173
3675;28620;544
3675;31616;11061
3675;34077;3725
3675;35030;11467
3676;2281;11468
3676;5896;5332
3676;13163;11469
3676;16555;9299
3676;16562;11470
3676;16686;11471
3676;15473;7878
3676;22925;11472
3676;31883;186
3676;32715;11473
3676;33223;148
3677;2174;2131
3677;3873;183
3677;7913;11474
3677;12443;8373
3677;20198;1046
3677;27270;11475
3677;33469;199
3677;35944;156
3677;36219;2037
3677;36982;183
3678;19353;11476
3678;25496;11477
3680;112;11478
3680;2723;2194
3680;11426;11479
3680;16089;11480
3680;29684;1951
3680;35083;11481
3680;35557;5155
3680;37323;198
3681;262;213
3681;1933;11482
3681;2525;11483
3681;4460;11484
3681;5026;11485
3681;4540;11486
3681;5891;11487
3681;5957;11488
3681;7203;5033
3681;8261;1907
3681;8731;193
3681;9038;6675
3681;10762;2552
3681;10636;11489
3681;13819;11490
3681;15085;11491
3681;18826;11492
3681;19568;11493
3681;21213;11494
3681;21867;87
3681;22463;11495
3681;23172;11496
3681;24712;11497
3681;25565;2988
3681;26285;11498
3681;26738;11499
3681;26806;2164
3681;29083;11500
3681;29167;2569
3681;31164;5231
3681;31270;11501
3681;31550;11502
3681;32371;4506
3681;32526;11503
3681;33331;11504
3681;34776;11138
3681;35747;11505
3681;36578;2750
3681;37406;7745
3681;37949;11506
3681;38288;354
3681;38787;11507
3681;38995;11508
3682;21112;11509
3682;26935;9128
3685;559;1514
3685;3386;1699
3685;3589;11510
3685;14155;1889
3685;36867;2728
