Personaje
idPersonaje;descripcion
17994;Inspector Martínez
17995;El Chuzo
17996;Sub-Comisario Laguna
17997;El Pencas
17998;El Carica
17999;Jefe de la Comunidad Gitana
18000;El Marsellés
18001;Cascote
18002;Abogado Villaverde
18003;Amiga de Aurora
18004;Ernesto Mata
18005;César Gordillo
18006;Alfredo Puente en los 50
18007;Alfredo Puente en los 90
18008;Critico inglés
18009;Emilio Cárdenas
18010;Jefe de Producción
18011;Mujer Extranjera
18012;Nacho Mendoza
18013;Conserje Hotel Burgos
18014;María Galán
18015;Portero apartamento suecas
18016;Paco Gómez
18017;Diana del Sol
18018;Artista club
18019;Cairo
18020;1st Gunslinger
18021;Scintilla
18022;Peón Porfirio
18023;Ramirez Primero
18024;Bonita
18025;Trinity
18026;Judge Thompson
18027;2nd Gunslinger
18028;Katherine
18029;Theopolis
18030;City police
18031;Biologist
18032;Neighbour II
18033;Lover
18034;Gance
18035;Captain Cummings
18036;Koda
18037;Essie
18038;Mason
18039;Durand
18040;Redwing
18041;Big Bear
18042;Winslow
18043;John Morgan - Man Called Horse
18044;Eye of the Bull
18045;Mullins
18046;Bob Simpson
18047;Man in crowd
18048;Sioux woman
18049;Elk Woman
18050;Sgt. Bridges
18051;Chicago Pete
18052;El Macho
18053;La Máquina
18054;El Excitado del pinball
18055;La mujer licuadora
18056;Paco Lebreda
18057;Lupas
18058;Gonzalo Millares
18059;Nati Jiménez
18060;Cueco
18061;Ginés Jiménez Valera
18062;Mariano Domínguez
18063;Doroteo Martín
18064;Monja enferma
18065;Sor Patrocinio
18066;Hombre muerto
18067;Mujer gafas
18068;Chica portal
18069;Troubled Priest
18070;Paco Valduque
18071;Oficial 3
18072;Federico Teruel
18073;Jaime Méndez
18074;Pilar Buendía
18075;Oficial 2
18076;Mantilla
18077;Paco Luque
18078;Ángel Barciela
18079;John Balfour
18080;Blas Menéndez
18081;Luis Buendía
18082;Simón García
18083;Elosegui
18084;Enrique Buendía
18085;Julia Buendía
18086;Gonzalo Yuste
18087;Padre de Amaia
18088;Impresentable #3
18089;Iñaki Urquijo
18090;Amaia Cereda
18091;Felipe y cartero
18092;Ricardo Díaz Richi
18093;Impresentable #2
18094;Juan Vergara
18095;Mikel Aguirre
18096;Arturo Rico
18097;Impresentable #1
18098;José María Monterroso
18099;Borja Juan
18100;Tunoman
18101;Froilán
18102;Gran Tuno
18103;Tuno 1
18104;Gacels Son
18105;Gacels Wife
18106;Mubarak - the Bedouin Guide
18107;Gacels Tent Guest
18108;Mubaraks Wife
18109;Gacel Sayah
18110;Capt. Razman
18111;Soldier in Fight
18112;Abdul El Kabir
18113;Prison Warden
18114;Sgt. Malick
18115;Suilem
18116;Parade Reporter
18117;Antrak
18118;Tunka
18119;Malenka
18120;El gran sabio
18121;Gorgo
18122;Gene
18123;Mrs. Palletto
18124;Art
18125;Mrs. Doyle
18126;The Lincoln Brigade
18127;Wedding Stager
18128;Manny
18129;Goon
18130;Tailor
18131;Lincoln Road Pedestrian
18132;Funeral Priest
18133;Mariachi
18134;University Student
18135;Dr. Huffeyer
18136;Reverend Larrabee
18137;Sommelier
18138;Wedding Guest
18139;Sheldon
18140;El Fugas
18141;Briones
18142;El Frac
18143;Sor Piedad
18144;Dr. Campos
18145;Doctor Borrego
18146;Ceferino
18147;Paula B
18148;Fado Singer
18149;Didi
18150;Dr. Esteves
18151;Model
18152;Man in Jail
18153;Deus
18154;Bars Doorwoman
18155;D. Julia
18156;Klaudia
18157;Juan M
18158;Voz transeúnte
18159;Hombre Canódrome
18160;Guardia seguridad
18161;Hombre Amable
18162;2nd Hombre atraco
18163;Parches
18164;Gil
18165;Carolo
18166;Inspector Arnedo
18167;Candi
18168;Cheli
18169;Larios
18170;Ferrer
18171;Careto
18172;Merlín
18173;Obrero taller
18174;Pepa la Coja
18175;Amante de Pepa
18176;Señora franquista en cola del pan
18177;Hombre en cola del pan
18178;Mayordomo de Merlín
18179;Funcionario comisaría
18180;Candelaria Rodríguez
18181;Woman #3
18182;Woman #5
18183;Woman #4
18184;Woman #2
18185;H. Maletin
18186;Voz y Obrero
18187;Woman #1
18188;H. Oficina
18189;Pareja coche
18190;Negro del barrio
18191;Dueño del restaurante
18192;Safont
18193;Teniente Cifuentes
18194;Moro con caballos
18195;Marieta
18196;Bajista
18197;Delia
18198;Erasmo
18199;Albina
18200;Saul
18201;El Zancudo
18202;Cachao
18203;La Boletera
18204;Chamamecero
18205;La Gallega
18206;Lilia
18207;Cruz
18208;La Amistad
18209;Hombre ne lancha
18210;Directivo 2
18211;Sergio Melgar
18212;Valentina Gordillo
18213;Computers Voice
18214;Lotterys Voice #2
18215;Humanoids Voice
18216;Voice in Spot
18217;Lotterys Voice #1
18218;Couple
18219;Humanoid
18220;Emergency Ladys Voice
18221;Virtual Bullfighter
18222;Emergency Lady
18223;Federica
18224;Madre de Durán
18225;Empleado del barco
18226;Dueño de la productora
18227;Empleada del banco
18228;Chica detenida en barco
18229;Rilka
18230;Hermano de Durán
18231;Cuñada de Durán
18232;Profeta
18233;Jefe mafioso
18234;Pasajero del barco
18235;Invitada de honor
18236;Compinche
18237;Mujer confesándose
18238;Doctor Julià
18239;Voz madre
18240;Voz Padre
18241;Surroca
18242;Armengol
18243;Doña Núria
18244;La Coquinera
18246;Sr. Pajares
18247;Flor de Otoño
18248;Lluís de Serracant
18249;Zamora
18250;Nelda
18251;Capataz Tulsaco
18252;Maquinista tren
18253;Chica estancia
18254;Alumno 2
18255;Ernesto 17 años
18256;Capataz Zamora
18257;Andrada
18258;Alumno 1
18259;Conserje hotel Tulsaco
18260;Voz Ernesto 17 años
18261;Vallejo
18262;Locutor Marcos Woinsky
18263;Luciana
18264;Doña Engracia - madre de Marta
18265;Invitado a la boda
18266;Miguel Montalvo
18267;Don Narciso
18268;Una clienta de Beautiful
18269;Madre de Lucas
18270;Rufina
18271;Chica alemana
18272;Empleado de oficina de empleo
18273;Editor del libro
18274;Empleado de Martínez
18275;Secretaria de Juan
18276;Revisor de Golondrina
18277;Marco Gretti
18278;Héctor Barrera
18279;Juez Ferragut
18280;Sandokan
18281;Xino
18282;Director LHora
18283;Padre de Daniel
18284;Dependienta 2 tienda de gafas
18285;Dependienta 1 tienda de gafas
18286;César El Americano
18287;Jefe Oficina
18288;Ex-marido de María
18289;Pierre Korzeniowski
18290;Dependienta optica
18291;Buscató
18292;Mod
18293;David Santander
18294;Chica de la discoteca
18295;Juan el farmacéutico
18296;Chica francesa
18297;Enrique Güevón
18298;Llorca
18299;Doña Concha
18300;Hombre del autobús
18301;Técnico de la claqueta
18302;Llorenç
18303;Carpena
18304;Imma
18305;Salvatella
18306;Romà
18307;Ferrando
18308;Sara Angulo
18309;Vendedora de boletos parroquiales
18310;Nuevo mayordomo
18311;Huésped #1
18312;Hipólito Castañón
18313;Obrera de la fabrica
18314;Madre de Hipólito
18315;Emilio Galarraga
18316;Huésped #2
18317;Gypsy #1
18318;Santería Priest #4
18319;Old Woman at Raffle
18320;Santería Priest #2
18321;The Spider Woman
18322;Gypsy #2
18323;A Very Old Man with Enormous Wings
18324;Radio Announcer
18325;Neighbor with Donkeys
18326;Banana Farmer #2
18327;Pharaoh
18328;Child with Bike
18329;Gypsy Fire Eater
18330;King of the Gypsies
18331;Canal Soldier #2
18332;Young Anajan
18333;Usnavy
18334;Dwarf Pilgrim
18335;Elisenda
18336;Banana Farmer #1
18337;Santería Priestess #2
18338;Lucky OCapitone
18339;Claraluz
18340;Talia
18341;Myrurgia
18342;Lady of the Square
18343;Cowboy
18344;Mrs. Eulalia
18345;Santería Priest #1
18346;Father Gonzaga
18347;Gypsy Dancer
18348;Canal Soldier #1
18349;Santería Priestess #1
18350;Pìa
18351;Reporter in Helicopter #2
18352;Reporter in Helicopter #1
18353;Anajan
18354;Santería Priest #3
18355;Gypsy #3
18356;Neighbor with Goat
18357;Amiga trivial
18358;Amigo trivial
18359;President de la Generalitat
18360;Saad
18361;Lamic
18362;Blumenthal
18363;Conrad
18364;Icària
18365;Reina dEspanya
18366;Llopis
18367;Raxid
18368;Teresina
18369;Josy
18370;Le patron du Black Lagoon
18371;Commissaire Turielle
18372;Kurant
18373;Elisabeth Leroy
18374;Philippe Darlan
18375;Le drogué de la boîte
18376;Valérie Leroy
18377;Riton
18378;Germaine, la secrétaire
18379;Darnel
18380;Lami de Charly
18381;Fred Horton
18382;Emilia Piñeiro y Quintela
18383;Voice of Juan
18384;Don Alfredo
18385;Amiga Colegio
18386;Jefe de Obra
18387;Tinto
18388;Madre Colegio
18389;Padre de Tomás
18390;Cantinera
18391;Tomás Torres
18392;Doctor señora de Don César
18393;Don César
18394;Juan Salcedo
18395;Detective 2
18396;Señora en coche
18397;Señora de Don César
18398;Jennifer
18399;Peggy
18400;Lidya
18401;Madre de Ramón
18402;Caddy
18403;Clara Isabel
18404;Policia Municipal
18405;Vendedora Floristeria
18406;Tia Amparitxu
18407;Doña Milagros
18408;Arribachu
18409;Chico del gorro
18410;Chica de azul
18411;Geltra
18412;Tona
18413;Prisca
18414;Ovejero
18415;Don Richard
18416;Cantero
18417;Partenio
18418;Don John
18419;Doña Cuca
18420;Niño Rubio
18421;Presidente de la Comunidad
18422;Don Tadeo
18423;Guijuelo
18424;Jefe Taller
18425;Tipo Gordo
18426;Kiosquero
18427;Chulo-bar
18428;Don Marcial
18429;Agente 47
18430;La Loca
18431;Agente 24
18432;Agente 69
18433;Maquilladora TV
18434;Debutante
18435;Silvia Tortosa
18436;Virguita
18437;Clavo
18438;Pareja de semental egipcio
18439;Chica en bacanal
18440;Gran Sacerdotisa
18441;Caligula
18442;Clava
18443;Conejito
18444;Veterano
18445;Pitonisa Lela
18446;Alberto - el mayordomo
18447;Mame
18448;Mamá Denisse
18449;Llini
18450;Ricardo Leguineche
18451;Sr. Climens
18452;Miguel Morán
18453;Domenec
18454;Van Huys
18455;Montaner
18456;Montaners Son
18457;Bystander
18458;Duke Ferdinand
18459;Male Student
18460;Roger DArras
18461;Alvaro student
18462;Montegrifo
18463;Beatrix of Burgundy
18464;Doble
18465;Siameses
18466;Rosalía La Pingajos
18467;Enfermo fingido en ambulancia
18468;Violeta Martínez
18469;Sor Metiche
18470;Manuel Almodóvar
18471;Conde de Villaluz
18472;Policarpo
18473;Urxa
18474;Adega
18475;Petro Xesto
18476;Pai Adega
18477;Suzanna
18478;White
18479;Flanaghan
18480;Flagerthy
18481;McNeil
18482;Mancini
18483;Moore
18484;Carlista 2
18485;Daughter as a child
18486;Madalen
18487;Ilegorri
18488;Lucas as a child
18489;Carlista 1
18490;Peru as a child
18491;Manuel, Ignacio and Peru Irigibel
18492;Carlista 3
18493;Hermana mayor
18494;Cristina as a child
18495;Garcés
18496;Colaso
18497;Tia Ignacia
18498;Mosen Joaquín
18499;Valentina - adulta
18500;Comisario Baeza
18501;Père de Theo
18502;Mirentchu
18503;Père Mirentchu
18504;Chasseur
18505;La vieille dame
18506;Patron Cafe
18507;Bertou
18508;Madre de José Manuel
18509;Amiga de Sara
18510;Secuestrador 1
18511;Secuestrador 2
18512;Padre de José Manuel
18513;Voluntaria de Cruz Roja
18514;Hans Belker
18515;Molly
18516;Prof. Otto Lindenbrock
18517;Bookseller
18518;Train ticket collector
18519;Prof. Kristoff
18520;Glauben
18521;Olsen
18522;Sor Matilde
18523;Aparecido
18524;Sor Clara
18525;Monja Lega
18526;Niño Tomás
18527;Viajante
18528;Doctor Mainen
18529;Empleado de Tren
18530;Madre vida anterior
18531;Parapsicólogo
18532;Ayte. de Medium
18533;Niño Javier
18534;Representante de Juan
18535;Hippie 2
18536;Juan Aznar
18537;Hippie 1
18538;Maria Aliaga
18539;Jaume Canals
18540;Doña Isabelina
18541;Tinent Coronel Bruguete
18542;Llorenç Vinyes
18543;Coronel Márquez
18544;Garrigó
18545;Tanguista
18546;Commissari Bravo Portillo
18547;Francesa catalana
18548;Tinent Rodríguez Haro
18549;Capità General Marina
18550;Carmen Capdet
18551;Inspector Apolinar Sánchez
18552;Secreta
18553;Fill nou ric
18554;Juanita Narboni
18555;Decano
18556;Balanza
18557;La Francesa
18558;Andrés Balanzategui
18559;Elena - The writers wife
18560;Ana - the young camper.
18561;Anas boyfriend
18562;Evas boyfriend
18563;Eva - the prostitute
18564;The Paperback writer
18565;Marta Almeida-Heiman
18566;Jeanette
18567;Sr. Almeida
18568;Eric Heiman
18569;Orencio
18570;Artista de cabaret
18571;Marido secuestrador
18572;Peregrina
18573;Padre de Angelita
18574;Mujer del Dr. Mejía
18575;Vindemia
18576;Dr. Mejía
18577;Padre de Orencio
18578;Josies Husband
18579;Professor Barrett
18580;Woman in Bar
18581;Josie
18582;TV Speaker
18583;Osborne
18584;SWAT Officer at Embassy Siege
18585;Zantoro
18586;Lt. Mike London
18587;Zombie priest
18588;SWAT Leader
18589;Various Zombies
18590;Lia Rousseau
18591;Mr. Farrara - TV Executive
18592;Technician Lawson
18593;Prof. Barretts Assistant
18594;TV Technician
18595;Third World U.N. Representative
18596;Margit Evelyn Newton
18597;Jon Homes
18598;Executive
18599;Vendedora de discos
18600;Mª Rosa Carretero Marina
18601;Antonio Vladimiro Flanagan
18602;José González Spencer
18603;Inspector Altuve
18604;Dueña casa de citas
18605;Lesseur
18606;El inglés
18607;El chivo
18608;Dijon
18609;Doña Rafaela
18610;Grognard
18611;Príncipe Fernando
18612;Jefe de policía
18613;Catalina Barajas
18614;Mujer procesión
18615;Pignatelli
18616;Francisco Goya
18617;Marie Luisa de Parma
18618;Roxiu
18619;Antonio Albajara
18620;Gervasio Losada
18621;Sra. Acevedo
18622;Volvoreta
18623;Sr. Acevedo
18624;Rodeiro
18625;Hombre en cabina electoral
18626;Olegario Matallana
18627;Gundisalvo García
18628;Yola Van Linden
18629;Julio Pedraza
18630;Acacio Ortigosa
18631;Aníbal Ocaña
18632;Paseante
18633;Trapattoni
18634;José Ufarte
18635;Esposa de Mono
18636;Jefe de los Boy-Scauts
18637;Pepe Luís
18638;Falita
18639;Don Guzmán
18640;Cirineo
18641;Libertad
18642;Clienta joven
18643;Doña Nati
18644;Caballero Setenton
18645;Mono
18646;Cuñado de Ana
18647;Conserje Acuamar
18648;Doncella de Ana
18649;Tío de Ana
18650;Echadora de cartas
18651;Hermana de Ana
18652;Quiquet
18653;Detective Acuamar
18654;Hombre del estudio
18655;Tía Remedios
18656;Patrón taller
18657;Jagger
18658;Toms Friend
18659;Davids Son
18660;Foundation Officer
18661;Taquillero
18662;Janet
18663;Ma
18664;Lord
18665;Pepo
18666;Raousset
18667;Muñoz
18668;Maj. Siegfried Hennington
18669;1st Reporter
18670;Breckenridge
18671;Corral
18672;Byron Cole
18673;Cornelius Vanderbilt
18674;Bruno von natzmer
18675;Annie Mae
18676;Mrs. Bingham
18677;Lui
18678;4th Reporter
18679;Company Man
18680;Stebbins
18681;Turley
18682;Streetwalker
18683;Norvell Walker
18684;Yrena
18685;Achilles Kewen
18686;William Walker
18687;Father Rossiter
18688;3rd Reporter
18689;Mayorga
18690;Ephraim Squier
18691;Ellen Martin
18692;Mendez
18693;Willy Marshall
18694;James Walker
18695;Major Angus
18696;Capt. Hornsby
18697;Castellon
18698;Dewey
18699;Washburn
18700;Parker French
18701;Huey
18702;Huston
18703;Davenport
18704;Faucet
18705;Timothy Crocker
18706;Liverpool
18707;Doubleday
18708;Garrison
18709;Fry
18710;Prange
18711;Alta Kewen
18712;Anderson
18713;Carpetbagger
18714;Padre Vigil
18715;Lemuel
18716;2nd Reporter
18717;Walter Peralta
18718;Jerusalén
18719;Werther
18720;Greek Mate
18721;1st. Soldier
18722;Miss Parchment
18723;Christmas
18724;Houlihan
18725;Hatta
18726;Charley Farthing
18727;MacGregor
18728;Greek Captain
18729;Girl in bed
18730;Lupez
18731;Irate Husband
18732;Jumbo
18733;Ventero
18734;Woody Allen
18735;Andrès
18736;Le tambour-major
18737;Foraine
18738;femme de léglise
18739;La bonimentrice
18740;Le capitaine
18741;Woyzeck
18742;Karl
18743;Le marchand darmes
18744;Le docteur
18745;Moze
18746;Xuacu
18747;Lluisa
18748;Colas
18749;Sabel
18750;Xicu
18751;Xandru
18752;Xicus Brother
18753;Sr. Cura
18754;Mad Man
18755;Pipi
18756;Enfermero tartamudo
18757;Arechavaleta
18758;Dr. Serrano
18759;Santiago Soria
18760;Butragueño
18761;Dra. Davico
18762;Memo
18763;Le travailleur chez Renault
18764;Diego Ramirez
18765;Gustave
18766;Ayodou
18767;Le chef de tribu
18768;Le griot
18769;Père Jean-Marie
18770;Pasca
18771;Bohemio
18772;Mujer Hotel
18773;Tío Tom
18774;Raúl Sánchez
18775;Primo de la protagonista
18776;Santa Claus
18777;Stage Coach Apache
18778;Machine Gun Soldier
18779;Fourth Gambler
18780;The Sergeant
18781;Flores Deputy
18782;1st Waiter
18783;1st Barman
18784;Man-Who-Knows
18785;Shayowteewah
18786;Grey Cloud
18787;Just Married Girl
18788;Yellow Hair
18789;Colonel Torres
18790;Fighting Indian
18791;1st Comanche
18792;Gambling Woman
18793;Tortuga
18794;Stage Coach Driver
18795;Pecos Kid
18796;Gambling Man
18797;Just Married Boy
18798;Rainbow
18799;Acompañante rezos
18800;Cantaora romería
18801;Muchacha romería
18802;Muchacha campo
18803;Mujer fuente
18804;Voces
18805;Bailaora romería
18806;Vieja pagana
18807;Voz Irene Papas
18808;Niño fuente
18809;Hija Dolores
18810;Recitado
18811;El mago
18812;Juan Pérez
18813;Emil von Lindberg
18814;Estatua Mussolini
18815;Voces en off
18816;Muñeco Hitler
18817;Travesti teatro
18818;Dueña de la casa
18819;Carlos Mendoza
18820;Silvia Roc
18821;Ataúlfo
18822;Mujer atracada
18823;Federico Castro
18824;Preparador de Ricardo Romerito
18825;Chango González
18826;Casada infiel
18827;Manolo el encamado
18828;Kid Botija
18829;Roque Tercero González
18830;Viejecito
18831;India Curtis
18832;Afrodisio
18833;Pololo
18834;Ignacio Alcochaga
18835;Anfitrión discoteca
18836;Amigo de Marcelo
18837;Rodolfo Pellejo
18838;Mapi Sánchez
18839;Juan Jiménez
18840;Rafael Suárez
18841;Abuelo de Ana
18842;Jorge Olmedo
18843;Cateto
18844;Vendedor de entradas
18845;Acompañante de Rafael
18846;Amparo Jara
18847;Ana Montes
18848;Carmen Torres
18849;Abuela de Ana
18850;Anastasio Jiménez
18851;Policía motorizado
18852;Chatarrero
18853;Antonet
18854;Pencas
18855;Interrogador
18856;Tía Penas
18857;Asian Punk Girl
18858;Sparky
18859;Stallkeeper
18860;Soul Boy No. 2
18861;TJ
18862;Policeman No. 1
18863;Billibud
18864;Cid Man
18865;Blue Rinse Lady
18866;Man in Barber Shop
18867;Ken
18868;Football Supporter
18869;Irvine
18870;Trishs Friend
18871;Soul Boy No. 1
18872;Davis
18873;Policeman No. 2
18874;Bigsy
18875;Bouncer
18876;Trish
18877;Caz
18878;Jeff Kane
18879;Carlton
18880;Yulinín
18881;Yul boy
18882;Zama
18883;Arias
18884;Azcona
18885;Ex mujer
18886;Zapico
18887;Andrómeda
18888;Voz anuncios
18889;Esposa de Ramón
18890;Ayte. de Cupido
18891;Guillermo Cupido
18892;Dr. Zaragoza
18893;Voz Locutor Spot
18894;Hijo de Ramón
18895;Pedro Luis
18896;Voz del narrador
18897;Zoitsa
18898;Markos
18899;Zorrita
18900;Músico 2º
18901;Mujer presa
18902;Teniente Ripamonte
18903;Gustavete
18904;Alférez artillero
18905;Cacique
18906;Músico 1º
18907;Teniente interrogador
18908;Soldado polaco
18909;Cabo Cardoso
18910;Aniña
18911;Paquiño
18912;Feiranta
18913;Comandante Bonaf
18914;Teniente Campos
18915;Sargento Pérez
18916;Teniente Urquiza
18917;Spence
18918;La Sueca
18919;Jefe de Simón
18920;Compañero de trabajo de Simón
18921;Ray Molero
18922;Suegra
18923;Roberta Lamas
18924;Mario Aldabes
18925;Jefe de la escolta policial
18926;Alejandro Costa
18927;Don Vitiza
18928;Miércoles
18929;Amancia
18930;Amante de Amancia
18931;Carlos del Campo
18932;Lorenzo - marido de Amancia
18933;Gaspar Melchor
18934;Manuel Álvarez
18935;Agente de la DDR
18936;Agente de la RFA
18937;Fabricante de quesos
18938;Mamá ratona
18939;Sra. Cigüeña
18940;Papá ratón
18941;Sres. Galápagos
18942;La cigüeña Caty
18943;Sr. Murciélago
18944;Sr. Alimoche
18945;Sr. Buitre
18946;Sra. Grulla
18947;El ratoncito Nico
18948;Palurdo
18949;Pío, el Sastre
18950;Duquesa Porfiria
18951;Psicoanalista
18952;Duque Lázaro
18953;Mujer Veterinario
18954;Hombre Banco
18955;Secretaria de Julián
18956;Huesped del Hotel
18957;Tío Lucas
18958;Iñigo
18959;Dependiente de Fajas Ruiz
18960;Rufi
18961;Natuca
18962;Padre Daniel
18963;Alguacilesa
18964;Gutiérrez, el del Banco
18965;Plumilla
18966;El Popeye
18967;La Manoli
18968;Peta
18969;El Matías
18970;Negrata de la carcel
18971;El Moromierda
18972;Vigilante del parque
18973;Camarero Sitges
18974;Herself - Birmette
18975;Secretaria Instituto
18976;Madre de Raquel
18977;Hermano de Raquel
18978;Noiva
18979;Gaiteiro
18980;Niña en boda
18981;Irina Von Karlstein
18982;Albino Radetti
18983;Catalina Bayarri
18984;Escenógrafa
18985;Maître restaurante
18986;Primo Ignacio
