Obra
idObra;titulo;fechaProduccion
3784;La oscura historia de la prima Montse;1977
3785;La otra alcoba;1976
3786;La otra cara de Payasín;1980
3787;La otra noche un disk-jockey salvó mi vida;1984
3788;La paloma azul;1980
3789;La pantalla diabólica;1987
3790;La parabólica;1996
3791;La parálisis cerebral;1999
3792;La pasión turca;1994
3793;La patria del rata;1980
3794;La perla;1995
3795;La perversa caricia de Satán;1976
3796;La petición;1976
3797;La pistola de mi hermano;1997
3798;La playa vacía;1977
3799;La plaza;1976
3800;La plaça del Diamant;1982
3801;La por dabocar-se;1990
3802;La portentosa vida del pare Vicent;1978
3803;La primera noche de mi vida;1998
3804;La profezia;1978
3805;La promesa;1976
3806;La prueba;1988
3807;La próxima estación;1982
3808;La puerta;1995
3809;La puerta, ¡¡vaya broma!!;1990
3810;La punyalada;1990
3811;La querida;1976
3812;La quinta del porro;1981
3813;La ragazza dal pigiama giallo;1977
3814;La ragazza dalla pelle di corallo;1976
3815;La Rambla;1977
3816;La Raulito en libertad;1975
3817;La raya;1997
3818;La rebelión de los pájaros;1982
3819;La recerca de la felicitat;1993
3820;La red MERCASA en la comercialización de alimentos;1975
3821;La regenta;1975
3822;La reina anónima;1992
3823;La reina del mate;1985
3824;La respuesta;1975
3825;La retención;1978
3826;La rosa de los vientos;1983
3827;La rosa de piedra;1999
3828;La rossa del bar;1986
3829;La rusa;1987
3830;La ruta del bakalao;1993
3831;La ràbia;1978
3832;La ràdio folla;1986
3833;La Sabina;1979
3834;La saga de los Vázquez;1982
3835;La sal de la vida;1996
3836;La sangre del enemigo;1996
3837;La secuencia final;1999
3838;La segunda guerra de los niños;1981
3839;La selva está loca, loca, loca...;1983
3840;La senyora;1987
3841;La Serra de Collserola;1983
3842;La seta ibérica;1982
3843;La señora del Oriente Express;1989
3844;La sidra, un rito;1976
3845;La sierra blanca;1993
3846;La siesta;1980
3847;La soledad del director;1990
3848;La sombra de Caín;1999
3849;La sombra de los gigantes;1979
3850;La sombra de un recuerdo;1978
3851;La sombra del ciprés es alargada;1990
3852;La sombra del judoka contra el doctor Wong;1985
3853;La suerte cambia;1991
3854;La supplente va in città;1979
3855;La taberna fantástica;1991
3856;La tentación anonima;1998
3857;La teoría del dinero;1991
3858;La teranyina;1990
3859;La tercera edat;1978
3860;La tercera luna;1984
3861;La tercera mujer;1983
3862;La tercera puerta;1976
3863;La terraza de Miguel;1995
3864;La teta y la luna;1994
3865;La torna;1978
3866;La trastienda;1975
3867;La travesía imaginaria;1996
3868;La tribu de los aurones;1988
3869;La triple muerte del tercer personaje;1981
3870;La tumba de los muertos vivientes;1983
3871;La tía de Carlos;1982
3872;La universitat Politècnica de Barcelona;1982
3873;La vaca;1997
3874;La vaquilla;1985
3875;La vegetación;1993
3876;La vendedora de ropa interior;1982
3877;La verdad sobre el caso Savolta;1980
3878;La veritat oculta;1987
3879;La vespa e la regina;1999
3880;La vida alegre;1987
3881;La vida en juego;1993
3882;La vida es rosa;1999
3883;La vida es silbar;1998
3884;La vida láctea;1992
3885;La vida mata;1999
3886;La vida privada;1996
3887;La vida siempre es corta;1994
3888;La vida, el amor y la muerte;1980
3889;La vieja memoria;1979
3890;La vieja música;1985
3891;La viga;1996
3892;La violación;1977
3893;La visita;1997
3894;La visita del vicio;1978
3895;La viuda andaluza;1976
3896;La viuda del capitán Estrada;1991
3897;La viuda negra;1991
3898;La voz de El Mégano;1999
3899;La vuelta de El Coyote;1998
3900;La zorra y el escorpión;1984
3901;La zorrita en bikini;1976
3902;La última frontera;1992
3903;La última imagen;1984
3904;La última jugada;1975
3905;La última parada (Lo peor de todo);1999
3906;La última respuesta;1992
3907;La última rosa;1984
3908;La última siembra;1991
3909;La-Re-Mi-La-Fa-Re-Mi-Do-Re-Fa-Do-Mi Fa-Re-Mi-Fa-Mi-La-Do-Mi-Fa-Mi-Re-Fa Mi-Fa-Mi-Re-La-Fa-Mi-Re-Do-Mi-Re-Mi Fa-Re-Mi-Fa-Mi-Do-Re-Mi-Re-Fa-Mi-La;1980
3910;Laberint;1980
3911;Laberinto de pasiones;1982
3912;Ladrón de chatarra;1987
3913;Ladrón de multas;1999
3914;Lagunas;1996
3915;Lalia;1999
3916;Land and Freedom;1995
3917;Larga espera, cita corta;1997
3918;Largo retorno;1975
3919;Las adolescentes;1975
3920;Las alegres chicas de El Molino;1977
3921;Las alegres chicas de Colsada;1984
3922;Las alegres vampiras de Vögel;1975
3923;Las alimañas;1976
3924;Las alumnas de madame Olga;1981
3925;Las autonosuyas;1983
3926;Las aventuras de Enrique y Ana;1981
3927;Las aventuras de Los Parchís;1982
3928;Las aventuras de Zipi y Zape;1982
3929;Las aventuras y calenturas de los cuatro borricos;1988
3930;Las bicicletas son para el verano;1984
3931;Las bodas de Blanca;1975
3932;Las cabras de Freud;1999
3933;Las calientes orgías de una virgen;1983
3934;Las camareras;1976
3935;Las cartas de Alou;1990
3936;Las chicas del bingo;1982
3937;Las chicas del tanga;1987
3938;Las chuponas;1986
3939;Las cosas del querer;1989
3940;Las cosas del querer II;1995
3941;Las cuatro novias de Augusto Pérez;1977
3942;Las Cuevas de Guadix;1978
3943;Las delicias de los verdes años;1976
3944;Las desarraigadas;1977
3945;Las dos orillas;1987
3946;Las edades de Lulú;1990
3947;Las eróticas vacaciones de Stela;1978
3948;Las fantasías de Cuny;1984
3949;Las flechas de un ángel;1996
3950;Las flores del vicio;1979
3951;Las garras de Lorelei;1976
3952;Las huellas borradas;1999
3953;Las huellas del lince;1990
3954;Las largas vacaciones del 36;1976
3955;Las locuras de Jane;1977
3956;Las locuras de Parchís;1982
3957;Las marginadas;1977
3958;Las mujeres de Jeremías;1981
3959;Las orgías inconfesables de Emmanuelle;1982
3960;Las palabras de Max;1978
3961;Las partes de mi que te aman son seres vacios;1995
3962;Las primeras experiencias;1975
3963;Las protegidas;1975
3964;Las que empiezan a los quince años;1978
3965;Las ratas;1998
3966;Las seis en punta;1987
3967;Las siete cucas;1981
3968;Las siete magníficas y audaces mujeres;1979
3969;Las trampas del matrimonio;1982
3970;Las tribulaciones de un Buda Bizco;1986
3971;Las truchas;1978
3972;Las tumbas;1991
3973;Las vacaciones de Clara;1997
3974;Las vacaciones de Toby;1987
3975;Las verdes praderas;1979
3976;Las viciosas y la menor;1983
3977;Las últimas de Filipinas;1986
3978;Las últimas postales de Stephen;1976
3979;Lass uns spielen;1999
3980;Latidos de pánico;1983
3981;Latin Boys Go to Hell;1997
3982;Latino Bar;1991
3983;Laugarren Galeriatik (Cuarta galería);1995
3984;Laura, del cielo llega la noche;1987
3985;Lautrec;1998
3986;Laverna;1978
3987;Lazos de sangre;1992
3988;Le c... de Marilyne;1980
3989;Le cantique des créature: Pablo Picasso pintor;1982
3990;Le cercle des passions;1983
3991;Le coeur à lenvers;1980
3992;Le dernier amant romantique;1978
3993;Le descente à lenfer dun poète;1990
3994;Le due orfanelle;1976
3995;Le due vite di Mattia Pascal;1985
3996;Le fusil de bois;1994
3997;Le jour et la nuit;1997
3998;Le journal de Lady M;1993
3999;Le lac des morts vivants;1981
4000;Le llamaban J.R.;1982
4001;Le notti segrete di Lucrezia Borgia;1982
4002;Le serpent a mangé la grenouille;1998
4003;Le voleur denfants;1991
4004;Lección acelerada de cine;1980
4005;Legado arquitectónico español;1975
4006;Lejos de África;1996
4007;Lenguas;1997
4008;Leo es pardo;1976
4009;Leonor;1975
4010;Les apariències enganyen;1991
4011;Les concessionàries;1979
4012;Les filles de Copacabana;1981
4013;Les gens den face;1993
4014;Les gens qui saiment;1999
4015;Les riuades de novembre;1983
4016;Les routes du sud;1978
4017;Les variacions Gould;1992
4018;Letti selvaggi;1979
4019;Leviatán;1984
4020;Libertad provisional;1976
4021;Libertarias;1996
4022;Libre indirecto;1997
4023;Licántropo: El asesino de la luna llena;1996
4024;Ligeramente viudas;1975
4025;Lilian (la virgen pervertida);1984
4026;Linda;1981
4027;Lisa;1998
4028;Lisboa;1999
4029;Lisboa, Faca No Coração;1998
4030;Little Tunes;1999
4031;Llegan a América;1978
4032;Llibertat dexpressió;1977
4033;Lluvia de otoño;1989
4034;Llámame Lola;1977
4035;Lo más natural;1991
4036;Lo negro (últimos acontecimientos);1985
4037;Loca por el circo;1982
4038;Locas vacaciones;1984
4039;Loco veneno;1989
4040;Lola;1986
4041;Lola Zipper;1991
4042;Lolita al desnudo;1991
4043;Loraldia - El tiempo de las flores;1991
4044;Lorca;1998
4045;Lorca y La Barraca;1977
4046;Lorca, Santiago y seis poemas gallegos;1999
4047;Los 4 músicos de Bremen;1989
4048;Los accionistas del arte;1997
4049;Los alegres bribones;1982
4050;Los amantes del Círculo Polar;1998
4051;Los amigos del muerto;1993
4052;Los autonómicos;1982
4053;Los años borrados;1999
4054;Los años bárbaros;1998
4055;Los baúles del retorno;1995
4056;Los bingueros;1979
4057;Los blues de la calle Pop (Aventuras de Felipe Malboro, volumen 8);1983
4058;Los buenos días perdidos;1975
4059;Los caballeros;1976
4060;Los caraduros;1983
4061;Los casados y la menor;1975
4062;Los chulos;1981
4063;Los claros motivos del deseo;1977
4064;Los cojones de Pablo Pequeno;1981
4065;Los cuentos de tío Paco;1999
4066;Los cántabros;1980
4067;Los dardos del amor;1998
4068;Los diablos del mar;1982
4069;Los días del cometa;1989
4070;Los días del pasado;1978
4071;Los Díaz felices;1998
4072;Los embarazados;1982
4073;Los energéticos;1979
4074;Los fantasmas del taller (Porcelanas de hoy);1979
4075;Los fieles sirvientes;1980
4076;Los ganadores del mañana;1981
4077;Los girasoles;1999
4078;Los gusanos no llevan bufanda;1992
4079;Los habitantes de Antequera;1976
4080;Los hijos de Scaramouche;1975
4081;Los hijos de...;1976
4082;Los hijos del viento;1995
4083;Los hombres siempre mienten;1995
4084;Los invitados;1987
4085;Los liantes;1981
4086;Los lobos de Washington;1999
4087;Los locos vecinos del 2º;1980
4088;Los locos, locos carrozas;1984
4089;Los líos de Estefanía;1982
4090;Los mandos no responden;1993
4091;Los mares del sur;1992
4092;Los motivos de Berta;1984
4093;Los nuevos curanderos;1986
4094;Los nuevos extraterrestres;1983
4095;Los obsexos;1989
4096;Los ojos vendados;1978
4097;Los pajaritos;1982
4098;Los paraísos perdidos;1985
4099;Los pasajeros;1975
4100;Los pecados de mamá;1980
4101;Los pecados de una chica casi decente;1975
4102;Los peores años de nuestra vida;1994
4103;Los placeres ocultos;1977
4104;Los pornoaficionados;1982
4105;Los porretas;1996
4106;Los presuntos;1986
4107;Los primeros metros;1980
4108;Los pueblos blancos de la serranía de Cádiz;1975
4109;Los pájaros de Baden-Baden;1975
4110;Los reporteros;1984
4111;Los restos del naufragio;1978
4112;Los ritos sexuales del diablo;1982
4113;Los santos inocentes;1984
4114;Los siete pecados capitales;1997
4115;Los sin nombre;1999
4116;Los sueños húmedos de Patrizia;1982
4117;Los vaqueiros de Alzada de Asturias, 1a parte;1985
4118;Los viajes de Gulliver;1983
4119;Los violadores;1981
4120;Los violadores del amanecer;1978
4121;Los zancos;1984
4122;Los ángeles;1990
4123;Los últimos golpes de El Torete;1980
4124;Lourdes de segunda mano;1995
4125;Lucecita;1976
4126;Luces de bohemia;1985
4127;Luces y sombras;1988
4128;Lucrecia;1991
4129;Luego dicen que el pescado es caro;1987
4130;Lugo 2000;1976
4131;Luis Soto;1997
4132;Luismi;1995
4133;Lulú;1996
4134;Lulú de noche;1986
4135;Luminis 2;1980
4136;Lumière et compagnie;1995
4137;Luna;1995
4138;Luna de agosto;1986
4139;Luna de lobos;1987
4140;Luna llena;1991
4141;Luquita;1988
4142;Luto riguroso;1977
4143;Luz de luces;1989
4144;Luz negra;1992
4145;Lágrimas negras;1994
4146;Lágrimas negras;1998
4147;Macana de dote, che;1991
4148;Macumba sexual;1983
4149;Made in Pain;1997
4150;Madre in Japan;1985
4151;Madre nana;1991
4152;Madregilda;1993
4153;Madres solteras;1975
4154;Madrid;1987
4155;Madrid al desnudo;1979
4156;Madrid, Costa Fleming;1976
4157;Mafalda;1993
4158;Magia rosa;1980
4159;Maika;1995
4160;Maite;1994
4161;Makarras Conexion;1977
4162;Makinavaja, el último choriso;1992
4163;Mal agüero;1999
4164;Mal de amores;1993
4165;Mala conciencia;1993
4166;Mala yerba;1991
4167;Malapata;1979
4168;Malaventura;1988
4169;Maldita suerte;1993
4170;Malditas sean las suegras;1994
4171;Maldito patín;1998
4172;Malena;1993
4173;Malena es un nombre de tango;1996
4174;Malocchio;1975
4175;Malu;1999
4176;Mama;1988
4177;Mamasunción;1985
4178;Mambrú;1996
4179;Mambrú se fue a la guerra;1986
4180;Mambí;1998
4181;Mamá cumple 100 años;1979
4182;Mamá es boba;1997
4183;Mamá, levántate y anda;1980
4184;Manaos;1979
4185;Manchas de sangre en un coche nuevo;1975
4186;Manderley;1981
4187;Manila;1991
4188;Maniquíes;1997
4189;Manoa, la ciudad de oro;1999
4190;Manolito Gafotas;1999
4191;Manos de seda;1999
4192;Manualidades;1991
4193;Manuel y Clemente;1986
4194;Manuela;1976
4195;Mar adentro;1999
4196;Mar brava;1983
4197;Mar de luna;1995
4198;Mararía;1998
4199;Marathon;1992
4200;Maravillas;1981
4201;Marbella, un golpe de cinco estrellas;1985
4202;Marcada por los hombres;1977
4203;Marcellino;1991
4204;Mariano;1997
4205;Marilyne;1976
4206;Marinas;1978
4207;Marionetas de plomo;1999
4208;Marisma;1997
4209;Marismas en La Mancha;1977
4210;Marián;1977
4211;Markheim;1997
4212;Marquise;1997
4213;Marta y alrededores;1999
4214;Martes de carnaval;1991
4215;Martes y trece, ni te cases ni te embarques;1982
4216;Martinis Boys;1998
4217;Martín;1988
4218;Martín (Hache);1997
4219;María, la santa;1977
4220;Mascara de Diijon;1993
4221;Matad al buitre;1981
4222;Matador;1986
4223;Matamorfa;1999
4224;Matar al abuelito;1993
4225;Matar al Nani;1988
4226;Matar para vivir;1980
4227;Mater amatísima;1980
4228;Mater gloriosa;1996
4229;Material urbà;1987
4230;Matías, juez de línea;1996
4231;Mauricio, mon amour;1976
4232;Mauritius llave del Índico;1975
4233;Mayordomo para todo;1976
4234;Mayumea;1986
4235;McGuffin;1998
4236;Me encantan las confusiones en los aeropuertos;1999
4237;Me gusta verlos mirarse;1998
4238;Me hace falta un bigote;1986
4239;Me olvidé de vivir;1980
4240;Me siento extraña;1977
4241;Me voy;1987
4242;Medi ambient;1981
4243;Megasónicos;1997
4244;Mejor no hables;1994
4245;Memoria;1978
4246;Memoria en la piel;1992
4247;Memoria universal;1986
4248;Memorias de Leticia Valle;1980
4249;Memorias del general Escobar;1984
4250;Memorias del ángel caído;1998
4251;Men of War;1994
4252;Menage a trois... Y medio;1997
4253;Mendigos sin fronteras;1996
4254;Menos mi madre y mi hermana;1978
4255;Menos que cero;1996
4256;Mensaje a las estrellas;1976
4257;Mensajeros de la paz;1976
4258;Mensaka;1998
4259;Mercasa III: Nuevos mercados mayoristas;1976
4260;Merlín;1991
4261;Metales y luz;1976
4262;Metaminds & Metabodies;1995
4263;Metamorfosis - Kaftka Vissions;1993
4264;Metralleta Stein;1975
4265;Metro;1994
4266;Metroland;1997
4267;Mi adúltero esposo (In Situ);1979
4268;Mi amigo el vagabundo;1984
4269;Mi blanca Varsovia;1978
4270;Mi conejo es el mejor;1982
4271;Mi general;1987
4272;Mi hermana va a una fiesta;1980
4273;Mi hermano del alma;1994
4274;Mi hija Hildegart;1977
4275;Mi hijo el Che - Un retrato de familia de don Ernesto Guevara;1985
4276;Mi jarrón chino;1996
4277;Mi Marilyn;1975
4278;Mi mujer es muy decente, dentro de lo que cabe;1975
4279;Mi mujer no es mi señora;1978
4280;Mi nombre es sombra;1996
4281;Mi novia Marta;1995
4282;Mi novio es bakala;1999
4283;Mi película favorita;1998
4284;Mi primer pecado;1977
4285;Mi Rosita;1999
4286;Mi sexo es pornografía pura;1985
4287;Mia tolmiri istoria;1993
4288;Miau;1997
4289;Michana;1975
4290;Microcosmos;1976
4291;Midnight Party;1976
4292;Miedo a salir de noche;1980
4293;Miedo en el espejo;1980
4294;Miele di donna;1981
4295;Mientras brille el sol;1995
4296;Mientras el cuerpo aguante;1982
4297;Mientras haya luz;1987
4298;Mieux vaut être riche et bien portant que fauché et mal foutu;1980
4299;Mil gritos tiene la noche;1982
4300;Mil sexos tiene la noche;1984
4301;Milagro en el circo;1979
4302;Milagro en El Palmar;1976
4303;Mine Field;1986
4304;Minusvàlids;1982
4305;Minutos después;1976
4306;Mir reichts - ich steig aus;1983
4307;Mira y verás;1984
4308;Mirada líquida;1996
4309;Mirage;1993
4310;Miranda hacia atrás;1997
4311;Mirindas asesinas;1991
4312;Mis encuentros con Dámaso Alonso y sus poemas;1976
4313;Mis relaciones con Ana;1979
4314;Mis vacaciones;1999
4315;Misa flamenca en Montilla;1977
4316;Miss Caribe;1988
4317;Missió espacial;1987
4318;Misterio en la isla de los monstruos;1981
4319;Misteriosa;1997
4320;Moment crític;1984
4321;Mon ami Washington;1984
4322;Mon père, ma mère, mes frères et mes soeurs;1999
4323;Mondo cannibale;1980
4324;Mones com la Becky;1999
4325;Monte bajo;1989
4326;Montoyas y Tarantos;1989
4327;Monturiol, el senyor del mar;1993
4328;Mor, vida meva;1996
4329;Moraleja;1984
4330;Morbus (o bon profit);1983
4331;Mordiendo la vida;1986
4332;Morfing;1996
4333;Moribundos;1998
4334;Morir de calor;1991
4335;Morir de miedo;1980
4336;Morir... dormir... tal vez soñar;1976
4337;Morirás en Chafarinas;1995
4338;Moros y cristianos;1987
4339;Morrer no mar;1984
4340;Morte in Vaticano;1982
4341;Mosca Safari;1998
4342;Motocross;1975
4343;Movimientos migratorios;1998
4344;Ms all del terror;1980
4345;Mudéjar;1988
4346;Muerte de un quinqui;1975
4347;Muerte en la carretera;1976
4348;Muertesita, una historia de amor;1999
4349;Muerto de amor;1997
4350;Muertos de risa;1999
4351;Mujer;1975
4352;Mujer, mujer;1983
4353;Mujeres al borde de un ataque de nervios;1988
4354;Mundos;1997
4355;Musas;1998
4356;Museo naval;1975
4357;Museu dombres;1985
4358;Museu Picasso;1980
4359;Mustek;1996
4360;Muy negro;1993
4361;Muñeca de azul;1982
4362;Muñecas de trapo;1984
4363;Muñequitas lindas;1998
4364;My Name Is Joe;1998
4365;Málaga y Picasso;1976
4366;Mármoles que fraguan;1975
4367;Más allá de la muerte;1986
4368;Más allá del deseo;1976
4369;Más allá del jardín;1996
4370;Más allá del terror;1980
4371;Más fina que las gallinas;1977
4372;Más que amor, frenesí;1996
4373;Mátame mucho;1998
4374;Mátame unos cuantos;1996
4375;Mécaniques célestes;1995
4376;Mérida: 2000 años;1975
4377;Mílite;1996
4378;Móvil inmortal;1999
4379;Músics ara i aqui;1979
4380;Nacional III;1982
4381;Nada en la nevera;1998
4382;Nadie como tú;1997
4383;Nadie conoce a nadie;1999
4384;Nadie hablará de nosotras cuando hayamos muerto;1995
4385;Naftalina;1981
4386;Naifs españoles;1976
4387;Namaste. Cultes dun pais llunya;1981
4388;Nana para una nube blanca;1982
4389;Nanas de espinas;1984
4390;Napoleón también cambiaba de lado;1997
4391;Narcos;1992
4392;Nascida na Raia - Um Encontro em Imagens com a Canção Popular;1998
4393;Natillas;1985
4394;Naturaleza y recreo;1976
4395;Naturistes;1979
4396;Navajeros;1980
4397;Navda;1980
4398;Necesidades;1998
4399;Negocios;1989
4400;Negra rosa;1998
4401;Nena;1997
4402;Nepal. Un paradis al peu de lHimalaia;1980
4403;Nettoyage à sec;1997
4404;Neumonía erótica y pasota;1981
4405;Nexo;1995
4406;Nexus 2.431;1994
4407;Ngira: Gorilas en la montaña;1988
4408;Ni contigo ni sin ti;1992
4409;Ni se lo llevó el viento, ni puñetera falta que hacía;1982
4410;Ni se te ocurra...;1990
4411;Ni siquiera es tu casa, Carlitos;1985
4412;Ni tan siquiera tienes los ojos azules;1997
4413;Ni un pam de net;1993
4414;Nicotina;1998
4415;Nido de viudas;1977
4416;Nieve en la arena;1998
4417;Niñas... al salón;1977
4418;Niño nadie;1997
4419;Niños fríos;1989
4420;No et tallis ni un pèl;1992
4421;No hagas planes con Marga;1988
4422;No llevamos dinero;1986
4423;No matarás;1975
4424;No me compliques la vida;1991
4425;No me importaría irme contigo;1995
4426;No me jodas que tú no lo haces;1996
4427;No me toques el pito que me irrito;1983
4428;No me toques los bytes;1999
4429;No quiero perder la honra;1975
4430;No respires: El amor está en el aire;1999
4431;No se lo digas a nadie;1985
4432;No se lo digas a nadie;1998
4433;No se puede tener todo;1997
4434;No somos nadie;1986
4435;No somos nadie;1997
4436;No soy yo, pero... me parezco;1979
4437;No suelo matar;1997
4438;No sé, no sé;1998
4439;Noa e Xoana;1986
4440;Noche;1997
4441;Noche cerrada;1999
4442;Noche de curas;1978
4443;Nocturno;1997
4444;Noctámbulos;1995
4445;Només;1995
4446;Nos va la marcha;1979
4447;Nosotros en particular;1985
4448;Nosotros que fuimos tan felices;1976
4449;Nosotros, los decentes;1976
4450;Nostalgia al bies;1975
4451;Nostalgia de comedia muda;1981
4452;Notícias de uma Guerra Particular;1999
4453;Nous;1981
4454;Noveno ve;1999
4455;Novios;1999
4456;Novios de la muerte;1975
4457;Nueva narrativa española. 2ª parte;1991
4458;Nuevos horizontes para Vizcaya;1975
4459;Numax presenta...;1980
4460;Nunca;1998
4461;Nunca en horas de clase;1978
4462;Nunca es nunca;1996
4463;Nunca es tarde;1977
4464;Nunca estuve en Viena;1989
4465;Nunca estás en casa;1991
4466;Nut;1997
4467;Náufragos;1996
4468;Náufragos;1997
4469;Néctar de vida;1981
4470;Número tres;1980
4471;O cadaleito;1976
4472;O cambio;1997
4473;O camiño das estrelas: Galicia;1993
4474;O Catedrático do Samba;1999
4475;O desexo;1994
4476;O Fio do Horizonte;1993
4477;O herdeiro;1976
4478;O matachín;1996
4479;O me quieres o me mato;1999
4480;O milagre da carne;1994
4481;O pai de Migueliño;1977
4482;O párroco embaucado;1994
4483;O segredo;1984
4484;O todos o ninguno;1976
4485;Oasis mediterráneo;1976
4486;Objectiu: Alpamayo - Una piramide de 6.000 metres al cor dels Andes;1980
4487;Objetivo: sexo;1981
4488;Objetos personales;1977
4489;Obsesión;1975
4490;Obsesión;1999
4491;Ocaso ADH;1999
4492;Ocaña, retrat intermitent;1978
4493;Ochenta y siete cartas de amor;1992
4494;45211;1982
4495;Oedipo alcalde;1996
4496;Oedipus;1997
4497;Oferta a la juventud española: La nueva formación profesional;1975
4498;Off;1976
4499;Oficio de muchachos;1986
4500;Oh tierra triste y noble;1975
4501;Oh, cielos;1995
4502;Ojala Val del Omar;1994
4503;Ojo, frágil;1981
4504;Okupa;1999
4505;Olavide;1976
4506;Olga;1998
4507;Olimpia;1980
4508;Olvida los tambores;1975
4509;Olé Olá;1996
4510;On the Line;1984
4511;One Mans Hero;1999
4512;Onona;1976
4513;Onze de setembre, Sant Boi de Llobregat;1976
4514;Operación Fangio;1999
4515;Operación Mantis (El exterminio del macho);1985
4516;Operación Ogro;1979
4517;Ordinary Americans: Americanos cotidianos;1999
4518;Orgasmo caliente;1981
4519;Orgasmo perverso;1986
4520;Orinoco: Prigioniere del sesso;1980
4521;Oro en la pared;1992
4522;Oro fino;1989
4523;Oro rojo;1978
4524;Orquesta Club Virginia;1992
4525;Os Galegos;1990
4526;Os Homes e a noite;1984
4527;Os Paxaros morren no aire;1978
4528;Os Pocillos;1999
4529;Oskar Kokoschka;1976
4530;Othello, el comando negro;1982
4531;Otra página de la vida;1980
4532;Otra vez adiós;1980
4533;Otra vuelta de tuerca;1985
4534;Otro tango;1982
4535;Ovejas negras;1990
4536;Pa dàngel;1984
4537;Pa que veas tú;1998
4538;Paco el seguro;1979
4539;Paco, mi padre;1992
4540;Padre no hay más que dos;1982
4541;Padre nuestro;1985
4542;Pain and Life;1999
4543;Paisaje;1980
4544;Pajarico;1997
4545;Palace;1995
4546;Palacios árabes;1984
4547;Palmira;1982
4548;Panoli;1996
4549;Pantaleón y las visitadoras;1975
4550;Panteix;1995
4551;Panther Squad;1984
4552;Papeles secundarios;1989
4553;Par de min;1993
4554;Para las nenas, leche calentita;1986
4555;Para unas prisas...;1980
4556;Parabellum;1998
4557;Paranoia dixital;1996
4558;Paraules;1997
4559;Paraísos artificiales;1998
4560;Parchís entra en acción;1983
4561;Pareja enloquecida busca madre de alquiler;1990
4562;Parella de tres;1995
4563;Pares y nones;1982
4564;Parleu després de sentir el senyal;1982
4565;Parranda;1977
4566;Partenaire;1978
4567;Party Line;1994
4568;París Tombuctú;1999
4569;Pas de deux;1990
4570;Pasaia;1997
4571;Pasajes;1996
4572;Pasaron los días;1985
4573;Pascual Duarte;1976
4574;Pase negro;1998
4575;Pasiones desenfrenadas;1981
4576;Pasión;1977
4577;Pasión de hombre;1989
4578;Pasión inconfesable;1978
4579;Pasión lejana;1986
4580;Pasión prohibida;1982
4581;Pasodoble;1988
4582;Pasos largos;1986
4583;Pastilleros;1993
4584;Patagonia Llunyana. Muntanyes Australs. Fitz Roy;1979
4585;Patas en la cabeza;1985
4586;Patesnak, un cuento de Navidad;1998
4587;Patrimonio nacional;1981
4588;Patrizia;1981
4589;Patum;1990
4590;Paula Mujer de la Noche;1981
4591;País, S.A.;1975
4592;Pecado mortal;1977
4593;Pecados capitales;1996
4594;Pecata minuta;1999
4595;Pederastia 96;1997
4596;Peggio di così si muore;1995
4597;Pehavý Max a strasidlá;1987
4598;Pelotazo nacional;1993
4599;Pendiente de Raquel;1996
4600;Penelope Last;1984
4601;Penilove;1990
4602;Pensarás mal de mi;1999
4603;Pensione paura;1977
4604;Pepe Guindo;1999
4605;Pepe, no me des tormento;1981
4606;Pepi, Luci, Bom y otras chicas del montón;1980
4607;Pepita Jiménez;1975
4608;Pepito Piscina;1978
4609;Pepo, el del olvido;1991
4610;Pequeña historia de amor en tres actos;1998
4611;Per favore, occupati di Amelia;1982
4612;Peraustrínia 2004;1990
4613;Perché non facciamo lamore?;1981
4614;Percusión;1983
4615;Perdidos en el tiempo;1983
4616;Perdita Durango;1997
4617;Perdona bonita, pero Lucas me quería a mí;1997
4618;Perdón, perdón;1998
4619;Perdóname, amor;1982
4620;Perfidia;1991
4621;Periódica pura;1984
4622;Perras callejeras;1985
4623;Perro de alambre;1980
4624;Perro, ¿qué miras?;1995
4625;Perros callejeros;1977
4626;Perros callejeros II;1979
4627;Perturbado;1993
4628;Perversión en el paraíso;1981
4629;Perú y España;1975
4630;Pesadilla para un rico;1996
4631;Pestañas postizas;1982
4632;Petit casino;1986
4633;Petits désordres amoureux;1998
4634;Pez;1986
4635;Phollastía;1987
4636;Picasso, ocho historias de amor;1992
4637;Piccole labbra;1978
4638;Pie Jesu;1991
4639;Piel de cactus;1997
4640;Piensa en un juego;1998
4641;Piernas arriba;1982
4642;Piernas cruzadas;1984
4643;Piernas firmes, cola floja;1982
4644;Pim, pam, pum... ¡fuego!;1975
4645;Pintadas;1996
4646;Pipas;1994
4647;Pirañas en cabriolé;1992
4648;Pisa moreno;1990
4649;Pito de Oro;1997
4650;Planeta extraño;1997
4651;Platgeta, port de pescadors de Barcelona;1980
4652;Platos combinados;1995
4653;Playa azul;1983
4654;Playboy en paro;1984
4655;Plein sud;1981
4656;Pleito a lo sol;1980
4657;Plenilunio;1999
4658;Plou sobre Alabama;1994
4659;Plus ça va, moins ça va;1977
4660;Podría ser peor;1999
4661;Podrías con 5 chicas a la vez?;1979
4662;Poetas españoles: Rosalía de Castro - Airiños da miña terra;1976
4663;Poetas españoles: Rosalía de Castro - Saudade;1976
4664;Pogipol vuelve;1996
4665;Policía;1987
4666;Poliziotto superpiù;1980
4667;Polvo enamorado;1990
4668;Polvo eres;1997
4669;Polvos bélicos;1986
4670;Polvos mágicos;1983
4671;Pomporrutas imperiales;1976
4672;Pon un hombre en tu vida;1996
